long	lat	DEPTH	K_sw
-107.0588913	38.9866676	5	0.0328
-108.9466629	37.2636108	77.5	0.0327
-108.6233368	37.7341652	34.5	0.0327
-111.0710297	38.9424667	87.5	0.0327
-113.1263885	37.1394463	7.5	0.0327
-110.0833359	34.4652786	103	0.0327
-110.4258347	41.2277794	62	0.0327
-112.0849991	36.2975006	40.5	0.0327
-114.4287491	36.3862762	9.5	0.0327
-109.4109167	42.71225	15	0.0327
-109.6897202	42.8730545	113.5	0.0327
-110.1483307	35.8188896	38	0.0327
-111.2495278	39.4156583	48.5	0.0327
-110.5469742	41.1478043	159	0.0327
-107.4076004	40.8332977	9.5	0.0326
-115.6298	36.2492667	50.5	0.0326
-107.4780579	41.2297211	8.5	0.0326
-107.75	37.5333328	25	0.0326
-111.2491684	39.6555557	7.5	0.0326
-110.2358322	34.5024986	97.5	0.0326
-111.76688	38.504559	43	0.0326
-111.2655563	38.8588905	12	0.0326
-106.9077759	39.1797218	4	0.0326
-108.9850006	37.4644432	4	0.0326
-110.2641678	41.9016685	22	0.0326
-107.9486084	35.9444427	31	0.0326
-109.913887	37.5999985	127	0.0326
-109.8675003	42.7702789	107.5	0.0326
-110.0707245	43.4275818	29	0.0326
-113.5650024	37.1380539	9	0.0326
-107.0727768	36.2305565	2	0.0326
-105.9022217	39.9069443	4	0.0325
-115.1627731	36.5168571	31.5	0.0325
-110.480278	41.877224	0	0.0325
-110.1966629	34.4775009	23	0.0325
-114.2903366	36.7424736	22	0.0325
-109.0374985	38.6800003	10.5	0.0325
-110.1888889	37.485	2	0.0325
-106.2527771	39.4897232	16.5	0.0325
-108.6388855	34.4858322	217	0.0325
-111.305275	34.4519463	91.5	0.0325
-110.183609	42.6708336	12	0.0325
-107.6163864	38.9852791	31.5	0.0325
-110.230835	42.6591682	37.5	0.0325
-110.183609	42.6708336	3	0.0325
-110.1483307	35.8188896	22.5	0.0325
-108.1872253	38.665554	48.5	0.0325
-114.4783401	37.9710732	40.5	0.0325
-107.6163864	38.9852791	12.5	0.0325
-109.3759995	37.583889	1.5	0.0325
-108.6233368	37.7341652	19	0.0325
-114.6930542	36.7194443	32	0.0325
-107.480835	39.0055542	24	0.0324
-113.5650024	37.1380539	22.5	0.0324
-106.1978302	39.3803482	9	0.0324
-111.2655563	38.8588905	27	0.0324
-113.0722198	37.3597221	5	0.0324
-108.8947222	37.1316667	4	0.0324
-109.6907398	38.8162041	72.5	0.0324
-112.0952759	36.2524986	126	0.0324
-107.335556	41.518055	95.5	0.0324
-107.8421478	38.4803276	110	0.0324
-109.5886078	42.769165	6.5	0.0324
-112.9977798	37.3858337	20	0.0324
-108.4813889	37.1586111	2.5	0.0324
-110.539444	41.540554	13	0.0324
-114.2244415	37.7969093	13	0.0324
-105.8486099	40.3044434	44	0.0324
-107.8028613	37.657514	87.5	0.0324
-111.2279129	40.0597496	48.5	0.0324
-109.9372253	40.8916664	50.5	0.0324
-107.4877777	36.1133347	54.5	0.0323
-109.7099991	43.0111122	5	0.0323
-108.1872253	38.665554	19	0.0323
-110.0919418	34.8813896	4	0.0323
-114.2661133	36.7763901	13.5	0.0323
-109.8381958	37.4599991	16	0.0323
-113.9524994	37.3022232	51	0.0323
-108.2555542	38.3683319	81.5	0.0323
-109.8381958	37.4599991	9	0.0323
-108.3008347	40.8780556	143.5	0.0323
-105.8861084	39.8866653	34.5	0.0323
-109.7405014	43.000473	126.5	0.0323
-114.3722229	37.8830185	70	0.0323
-115.1322403	37.3155251	80	0.0323
-106.776947	38.8855553	80	0.0323
-110.4258347	41.2277794	115.5	0.0323
-107.4780579	41.2297211	127	0.0323
-106.1978302	39.3803482	108	0.0323
-114.2285995	37.2496986	9	0.0323
-108.609726	41.5719452	2.5	0.0323
-110.1005554	34.4625015	11.5	0.0323
-107.8333359	37.6569443	63.5	0.0323
-113.9244461	37.1800003	2.5	0.0323
-109.8797226	34.5849991	24	0.0322
-109.3759995	37.583889	68.5	0.0322
-111.5354767	38.159977	22.5	0.0322
-108.1872253	38.665554	7	0.0322
-110.3098907	41.2798042	23	0.0322
-105.9649963	39.6772232	15	0.0322
-110.4875031	39.1844444	67	0.0322
-112.0849991	36.2975006	173	0.0322
-108.2277756	37.3291664	17.5	0.0322
-106.4916687	38.7000008	64.5	0.0322
-110.7833328	39.1583328	2.5	0.0322
-113.0361099	37.3813896	6.5	0.0322
-109.1222222	40.0027778	29.5	0.0322
-107.8333359	37.6569443	94	0.0322
-108.9850006	37.4644432	31	0.0322
-113.1038895	37.0677795	46	0.0322
-109.2527771	39.460556	112	0.0322
-111.621109	35.603611	19.5	0.0322
-110.5469742	41.1478043	109.5	0.0322
-110.1080551	42.6925011	76.5	0.0322
-113.0077744	36.7716675	6.5	0.0321
-110.1597214	40.5786095	4	0.0321
-112.9411087	37.2205544	89	0.0321
-110.0383301	40.1011124	75	0.0321
-110.0818863	43.369751	17.5	0.0321
-114.2369444	36.5669444	12.5	0.0321
-108.7713852	34.4602776	49	0.0321
-109.1222222	40.0027778	5	0.0321
-109.5116667	40.0047222	25	0.0321
-110.0325012	34.6688881	34.5	0.0321
-114.3083267	37.1513672	29.5	0.0321
-112.1925278	37.1906128	58.5	0.0321
-110.3583298	40.9291649	33	0.0321
-110.1688919	34.9002762	57	0.0321
-110.0119476	37.5875015	67.5	0.0321
-107.5408325	40.6997223	30.5	0.0321
-109.9597244	40.9108315	133.5	0.0321
-109.0374985	38.6800003	5.5	0.0321
-110.5469742	41.1478043	68.5	0.0321
-108.6552811	41.6613884	8.5	0.0321
-111.2279129	40.0597496	35.5	0.0321
-110.6995544	41.079361	96.5	0.0321
-110.2641678	41.9016685	53	0.0321
-108.7244415	38.1197205	2.5	0.0321
-110.0707245	43.4275818	67.5	0.0321
-108.9963913	37.4630547	8	0.0321
-115.3745444	38.9440306	75	0.0321
-114.4361115	37.1566658	19	0.032
-113.0875015	37.314724	50	0.032
-110.4908676	40.091095	27	0.032
-110.6305542	38.8916664	81	0.032
-114.1305542	36.7652779	27	0.032
-110.66068	40.84456	47	0.032
-108.4813919	37.1586113	317.5	0.032
-114.9655838	39.149662	62.5	0.032
-110.177002	37.7299995	3	0.032
-108.1666641	35.75	35.5	0.032
-108.1102753	38.6552773	65.5	0.032
-109.8011093	42.7177773	72.5	0.032
-114.507782	37.802742	74	0.032
-109.3759995	37.583889	17.5	0.032
-107.2880554	39.1199989	86.5	0.032
-108.7902756	38.2147217	119.5	0.032
-110.0601959	41.2314987	68.5	0.032
-115.1322403	37.3155251	113	0.032
-110.7866669	39.4511108	36.5	0.032
-107.3247223	36.2908325	1	0.032
-108.8586121	36.0172234	14.5	0.032
-108.1242828	39.6208115	54.5	0.032
-112.0952759	36.2524986	44.5	0.032
-110.9916687	38.9000015	102	0.032
-107.8211136	37.1986122	1.5	0.032
-109.7099991	43.0111122	99	0.0319
-111.2655563	38.8588905	3	0.0319
-115.6953333	36.3157167	56	0.0319
-112.1020203	37.0692177	6	0.0319
-114.4577789	37.4586105	75	0.0319
-109.2713852	34.7355537	68.5	0.0319
-105.9733353	39.4238892	11.5	0.0319
-110.3583298	40.9291649	11.5	0.0319
-108.8972244	35.4930573	4	0.0319
-112.0961609	37.0559769	23.5	0.0319
-109.3230591	34.1797218	15	0.0319
-108.9466629	37.2636108	57.5	0.0319
-110.5504684	41.1436653	157.5	0.0319
-108.9688339	37.1469154	15.5	0.0319
-109.7247238	42.5913887	32.5	0.0319
-108.2580566	38.3708344	43	0.0319
-108.985	37.4644444	6	0.0318
-112.9411087	37.2205544	71	0.0318
-109.1988907	33.9716682	94	0.0318
-106.7480545	40.8197212	140	0.0318
-108.8130556	39.3666667	1.5	0.0318
-109.9188919	34.4036102	10	0.0318
-110.3727798	34.9688873	49.5	0.0318
-109.913887	37.5999985	36.5	0.0318
-107.0588913	38.9866676	25	0.0318
-109.0374985	38.6800003	12.5	0.0318
-109.913887	37.5999985	3	0.0318
-110.1080551	42.6925011	49.5	0.0318
-115.1930542	36.2405548	127.5	0.0318
-110.0122223	37.5786095	14	0.0318
-107.8333359	37.6569443	144.5	0.0318
-111.621109	35.603611	30.5	0.0318
-111.339785	38.04802	113.5	0.0317
-110.3790945	39.6579559	118	0.0317
-109.1988907	33.9716682	42	0.0317
-115.6243333	36.2988333	46.5	0.0317
-108.2319412	37.6844444	10	0.0317
-107.2574997	36.1536102	20.5	0.0317
-108.9111099	35.9836121	4	0.0317
-109.585556	42.5536118	12.5	0.0317
-110.1294479	42.6300011	4	0.0317
-110.183609	42.6708336	48	0.0317
-110.4908676	40.091095	171	0.0317
-114.2283249	37.284977	4	0.0317
-107.4780579	41.2297211	45	0.0317
-114.9655838	39.149662	30	0.0317
-107.9453964	40.5199661	6.5	0.0317
-107.2880554	39.1199989	118.5	0.0317
-108.2928619	35.8850403	139.5	0.0316
-111.980278	36.2461128	123	0.0316
-110.8479691	39.1944084	2.5	0.0316
-113.0875015	37.314724	11.5	0.0316
-113.0419464	36.9483337	16.5	0.0316
-107.7741699	37.8511124	28	0.0316
-109.741806	37.3552818	30	0.0316
-111.0680542	39.1727791	4	0.0316
-108.9749985	37.2050896	18	0.0316
-106.7236099	40.8005562	59.5	0.0316
-108.9466629	37.2636108	1.5	0.0316
-111.2638855	39.5780563	7.5	0.0316
-113.9280548	37.044445	36.5	0.0316
-113.0149994	36.8958321	16.5	0.0316
-108.4124985	37.2519455	4.5	0.0315
-107.8333359	37.6166649	39	0.0315
-110.4875031	39.1844444	19	0.0315
-114.2661133	36.7763901	7	0.0315
-106.776947	38.8855553	117.5	0.0315
-110.1966629	34.4775009	11.5	0.0315
-110.7866669	39.4511108	133	0.0315
-110.1029861	41.3051917	8.5	0.0315
-108.5736694	35.9339447	69.5	0.0315
-115.1930542	36.2405548	14	0.0315
-115.6953333	36.3157167	88.5	0.0315
-110.3611145	41.1127777	14	0.0315
-108.6388855	34.4858322	40	0.0315
-107.3655548	36.3549995	56	0.0315
-114.2544479	36.7552795	400.5	0.0315
-109.5575	39.7761111	2.5	0.0315
-108.6388855	34.4858322	4.5	0.0315
-105.8861084	39.8866653	49.5	0.0315
-107.8730545	37.8711128	109	0.0315
-108.5866699	36.2147217	15.5	0.0314
-109.741806	37.3552818	48.5	0.0314
-108.7880554	36.7361107	12.5	0.0314
-115.1572189	36.1599998	1.5	0.0314
-114.2202759	37.2913895	4	0.0314
-107.7277756	37.8499985	109.5	0.0314
-114.2674942	37.7916336	34	0.0314
-108.9466629	37.2636108	158.5	0.0314
-110.0799713	43.3605843	49.5	0.0314
-106.6169434	39.7652779	2.5	0.0314
-111.2638855	39.5780563	21.5	0.0314
-109.9547195	42.8711128	52.5	0.0314
-110.4333344	42.6749992	5	0.0314
-107.3038864	40.7849998	24	0.0314
-112.0849991	36.2975006	127	0.0314
-111.2253342	37.9242783	24.5	0.0314
-109.9494476	35.4872208	50.5	0.0314
-106.7480545	40.8197212	30.5	0.0314
-108.8649979	36.0752792	37	0.0314
-108.9111099	35.9836121	44.5	0.0314
-107.480835	39.0055542	6	0.0314
-109.1222222	40.0027778	4	0.0314
-107.8333359	37.6166649	25	0.0314
-108.1033531	38.6761847	7.5	0.0314
-108.6388855	34.4858322	19.5	0.0314
-110.2699966	42.8461113	62.5	0.0314
-114.2661133	36.7763901	2.5	0.0314
-113.9280548	37.044445	36.5	0.0314
-109.5822222	40.4327778	20.5	0.0313
-114.2283249	37.284977	51	0.0313
-114.2903366	36.7424736	41	0.0313
-108.6741638	36.1597214	142.5	0.0313
-106.776947	38.8855553	24.5	0.0313
-108.8874969	40.8913879	26.5	0.0313
-110.1483307	35.8188896	122	0.0313
-108.7902756	38.2147217	89	0.0313
-109.5250015	42.394165	39.5	0.0313
-106.660553	39.9494438	118.5	0.0313
-110.4916611	40.0911674	176	0.0313
-110.2583313	42.6875	26.5	0.0313
-108.5516663	37.5730553	255.5	0.0313
-111.2253342	37.9242783	18.5	0.0313
-107.335556	41.518055	55	0.0313
-110.4091644	41.2825012	6.5	0.0313
-108.7047195	34.4633331	47.5	0.0313
-109.3759995	37.583889	99.5	0.0313
-111.2127762	39.6802788	63.5	0.0313
-108.7129288	41.5582848	54.5	0.0313
-106.7794418	40.4627762	25.5	0.0313
-112.1986389	37.195446	50	0.0313
-109.6916656	42.8697205	17	0.0313
-108.9272232	35.8827782	58.5	0.0312
-110.1984711	35.8183632	40.5	0.0312
-108.5736694	35.9339447	50.5	0.0312
-108.6388855	34.4858322	124	0.0312
-112.9411087	37.2205544	52	0.0312
-110.1483307	35.8188896	10	0.0312
-112.2008362	35.6355553	40.5	0.0312
-110.2566681	42.853054	38.5	0.0312
-106.1652756	39.3777771	44	0.0312
-106.6180573	38.9199982	30.5	0.0312
-110.3814694	40.8631361	6.5	0.0312
-110.128891	38.7130013	13	0.0312
-111.7555542	35.6575012	64.5	0.0312
-108.2928619	35.8850403	112	0.0312
-115.2047222	36.2658333	39.5	0.0312
-106.0183334	39.7852783	2.5	0.0312
-109.6035843	38.4505272	17	0.0311
-110.0601959	41.2314987	15.5	0.0311
-106.7451401	38.990612	12	0.0311
-109.6100006	38.2070007	7	0.0311
-110.3438873	35.0105553	21.5	0.0311
-112.9411087	37.2205544	112	0.0311
-108.9963913	37.4630547	2.5	0.0311
-109.0219444	38.9261111	57	0.0311
-108.7129288	41.5582848	21	0.0311
-108.9272232	35.8827782	4	0.0311
-114.2661133	36.7763901	24	0.0311
-112.7624969	37.25	56	0.0311
-107.3150024	40.1286125	80	0.0311
-108.6416702	35.5994453	2.5	0.0311
-109.9361115	34.9883347	44	0.0311
-108.7244415	38.1197205	141	0.0311
-108.2786111	38.8655556	126	0.0311
-109.7099991	43.0111122	15	0.0311
-114.3083267	37.1513672	5	0.0311
-111.2127762	39.6802788	33	0.0311
-108.7244415	38.1197205	113.5	0.0311
-110.0416641	40.8441658	100.5	0.0311
-114.4577789	37.4586105	91.5	0.0311
-105.9805527	39.8138885	9.5	0.0311
-110.2619476	41.2430573	137	0.031
-108.8533325	36.0161095	2.5	0.031
-110.0962753	41.1850815	17.5	0.031
-108.2580566	38.3708344	18.5	0.031
-113.2444458	37.1049995	19	0.031
-108.9738922	37.4644432	38.5	0.031
-106.2527771	39.4897232	62	0.031
-108.9022217	41.7972221	35	0.031
-115.1889191	36.174221	28	0.031
-112.2588882	37.3202782	50.5	0.031
-107.9938889	38.4952774	6.5	0.031
-108.609726	41.5719452	9.5	0.031
-109.7472222	41.4458333	4	0.031
-109.5469437	39.8616676	5	0.031
-110.5131972	42.761525	16.5	0.031
-110.3611145	41.1127777	30.5	0.031
-109.5116667	40.0047222	12	0.031
-107.6324997	38.9822235	6	0.031
-108.5866699	36.2147217	117	0.0309
-106.8447189	38.4402771	24	0.0309
-107.7388916	37.5013885	15	0.0309
-113.8022232	37.3297234	9.5	0.0309
-114.4577789	37.4586105	12.5	0.0309
-109.3230591	34.1797218	2.5	0.0309
-109.7099991	43.0111122	68.5	0.0309
-114.4577789	37.4586105	2.5	0.0309
-108.5736694	35.9339447	88.5	0.0309
-108.6619415	38.1150017	20.5	0.0309
-108.9466629	37.2636108	6.5	0.0309
-109.9597244	40.9108315	6	0.0309
-112.1925278	37.1906128	115.5	0.0309
-108.0169449	36.6886101	84.5	0.0309
-109.3327789	38.321167	37.5	0.0309
-109.8874969	40.9033318	4	0.0309
-114.2285995	37.2496986	21	0.0309
-115.0488892	36.2849998	84	0.0309
-108.6388855	34.4858322	155.5	0.0309
-107.4877777	36.1133347	16.5	0.0309
-107.3247223	36.2908325	69	0.0309
-110.5299988	35.0583344	43	0.0309
-108.6619444	38.115	20.5	0.0309
-115.3717299	38.9323336	4	0.0308
-110.1984711	35.8183632	60	0.0308
-106.7794418	40.4627762	9	0.0308
-107.4877777	36.1133347	112	0.0308
-110.1005554	34.4625015	5.5	0.0308
-108.5736694	35.9339447	95	0.0308
-107.9255524	40.8352776	38	0.0308
-110.0784454	41.3434181	21.5	0.0308
-110.3833313	42.6833344	47	0.0308
-107.4877777	36.1133347	32.5	0.0308
-110.1409988	38.4669991	1.5	0.0308
-108.5736694	35.9339447	148.5	0.0308
-115.2141111	36.5902778	19	0.0308
-108.3105545	36.6888885	52.5	0.0308
-114.7816667	36.1427778	4	0.0308
-114.507782	37.802742	155	0.0308
-109.741806	37.3552818	74.5	0.0308
-115.1889191	36.174221	2.5	0.0308
-108.2580566	38.3708344	3.5	0.0308
-114.2661133	36.7763901	0.5	0.0308
-109.9361115	34.9883347	20.5	0.0307
-110.1984711	35.8183632	24	0.0307
-109.9597244	40.9108315	27.5	0.0307
-115.6321111	36.2949167	69	0.0307
-107.6324997	38.9822235	19	0.0307
-108.8533325	36.0161095	11.5	0.0307
-108.7129288	41.5582848	36	0.0307
-109.7472222	41.4458333	17	0.0307
-108.7129288	41.5582848	81.5	0.0307
-112.1925278	37.1906128	33	0.0307
-109.9547195	42.8711128	5	0.0307
-108.0758362	36.6866684	62.5	0.0307
-111.6063919	38.3894463	21.5	0.0307
-111.6672211	38.1427765	112.5	0.0307
-109.5575	39.7761111	11.5	0.0307
-111.5282288	35.6650276	4	0.0307
-109.9688873	35.5572205	143.5	0.0306
-114.4783401	37.9710732	129.5	0.0306
-109.6988907	42.8669434	137	0.0306
-112.9410629	37.2263756	56	0.0306
-107.2772217	36.3047218	2.5	0.0306
-111.2253342	37.9242783	5.5	0.0306
-109.0374985	38.6800003	4	0.0306
-109.8045528	41.4466556	1	0.0306
-106.0180588	39.6516685	1.5	0.0306
-108.6619415	38.1150017	12.5	0.0306
-110.1005554	34.4625015	108	0.0306
-115.2033386	36.0347176	1.5	0.0306
-108.8586121	36.0172234	5	0.0306
-108.3211136	35.8538895	136	0.0306
-108.7166667	37.065	4	0.0306
-109.901001	37.8460007	2.5	0.0306
-107.8320541	40.3155251	138.5	0.0306
-110.230835	42.6591682	122	0.0306
-113.5650024	37.1380539	35.5	0.0306
-109.7980576	41.5113907	158.5	0.0306
-110.5299988	35.0583344	20.5	0.0305
-109.2598111	42.6457417	75	0.0305
-115.6269167	36.2962222	2	0.0305
-108.3933334	37.2383347	29	0.0305
-109.6002808	42.6652794	1.5	0.0305
-107.7011108	40.7222214	34.5	0.0305
-109.4688873	42.6630554	69.5	0.0305
-106.483696	38.7161674	9	0.0305
-108.3211136	35.8538895	110.5	0.0305
-108.8894424	37.5038872	5.5	0.0305
-107.9938889	38.4952774	73.5	0.0305
-108.7244415	38.1197205	170	0.0305
-107.4877777	36.1133347	4	0.0305
-109.9372253	40.8916664	5	0.0305
-110.1409988	38.4669991	8	0.0305
-110.7866669	39.4511108	92.5	0.0305
-113.9280548	37.044445	14	0.0305
-115.2008972	36.6580734	59	0.0305
-108.4124985	37.2519455	0.5	0.0305
-107.8330383	38.4001808	50.5	0.0304
-109.8011093	42.7177773	42.5	0.0304
-110.1409988	38.4669991	8	0.0304
-109.5247192	40.398613	89	0.0304
-108.5866699	36.2147217	45.5	0.0304
-107.480835	39.0055542	107	0.0304
-108.5736694	35.9339447	129.5	0.0304
-109.9316635	42.7277794	97.5	0.0304
-111.305275	34.4519463	54.5	0.0304
-109.6679153	37.283062	13	0.0304
-110.183609	42.6708336	97.5	0.0304
-109.5247192	40.398613	139	0.0304
-110.0383301	40.1011124	128	0.0304
-109.5250015	42.394165	1	0.0304
-114.2644424	36.7750015	27.5	0.0304
-115.3382797	36.4982224	61	0.0304
-108.5736694	35.9339447	110.5	0.0304
-111.9858322	36.2347221	44	0.0304
-106.0819931	39.3713799	57	0.0303
-109.913887	37.5999985	38.5	0.0303
-111.76688	38.504559	22	0.0303
-109.6988907	42.8669434	24.5	0.0303
-110.177002	37.7299995	6	0.0303
-108.9688339	37.1469154	113	0.0303
-109.6897202	42.8730545	81	0.0303
-112.9410629	37.2263756	27.5	0.0303
-106.4225006	40.2941666	102.5	0.0303
-111.621109	35.603611	10	0.0303
-109.9597244	40.9108315	81	0.0303
-108.8586121	36.0172234	24	0.0303
-112.0780563	36.2761116	75	0.0303
-108.8874969	40.8913879	39.5	0.0303
-108.7244415	38.1197205	68.5	0.0303
-108.9688339	37.1469154	80	0.0303
-108.2555542	38.3683319	32.5	0.0302
-109.5969467	42.7958336	28.5	0.0302
-108.7244415	38.1197205	88	0.0302
-107.4058304	36.2883339	25.5	0.0302
-108.5736694	35.9339447	40.5	0.0302
-112.4991684	35.6813889	29.5	0.0302
-108.8099976	34.2361107	96.5	0.0302
-108.8666687	36.0208321	2.5	0.0302
-112.7077789	36.6791649	61	0.0302
-109.0374985	38.6800003	2.5	0.0302
-110.1984711	35.8183632	89	0.0302
-107.8333359	37.6569443	124.5	0.0302
-110.2419434	41.9552765	19	0.0302
-107.5194473	40.5950012	11.5	0.0302
-109.3230591	34.1797218	29	0.0302
-107.3150024	40.1286125	42	0.0302
-109.2527771	39.460556	68.5	0.0302
-107.3125	36.3872223	40.5	0.0302
-109.2266693	41.0666656	17.5	0.0301
-108.9749985	37.2050896	102	0.0301
-111.9438858	36.1800003	15	0.0301
-114.2202759	37.2913895	15.5	0.0301
-108.7244415	38.1197205	33	0.0301
-110.3727798	34.9688873	15.5	0.0301
-108.7129288	41.5582848	125.5	0.0301
-109.2669444	39.4583333	52	0.0301
-107.6324997	38.9822235	48.5	0.0301
-115.1889191	36.174221	70	0.0301
-109.8011093	42.7177773	11	0.0301
-109.5822222	40.4327778	6.5	0.0301
-110.4908676	40.091095	89.5	0.0301
-108.8649979	36.0752792	71	0.0301
-110.5858333	40.58105	19	0.03
-107.3045425	40.7849655	27.5	0.03
-108.9850006	37.4644432	45.5	0.03
-109.1374969	40.0024986	17.5	0.03
-112.1016541	37.0716896	5.5	0.03
-108.8586121	36.0172234	42.5	0.03
-107.1738892	36.4361115	70	0.03
-109.1222222	40.0027778	13	0.03
-109.3759995	37.583889	7	0.03
-115.3238907	36.2550011	154	0.03
-111.2495278	39.4156583	69.5	0.03
-108.2928619	35.8850403	4	0.03
-107.069725	38.9883347	9.5	0.03
-110.0962753	41.1850815	44.5	0.03
-110.5469742	41.1478043	38	0.03
-108.3211136	35.8538895	125.5	0.03
-113.0077744	36.7716675	36.5	0.03
-108.7486115	36.4097214	2.5	0.03
-107.3125	36.3872223	88.5	0.03
-110.0416641	40.8441658	38	0.03
-106.7563858	40.836113	76	0.0299
-111.6063919	38.3894463	122.5	0.0299
-111.9858322	36.2347221	22.5	0.0299
-113.8022232	37.3297234	22	0.0299
-114.2369444	36.5669444	2.5	0.0299
-110.2419434	41.9552765	123	0.0299
-106.0550003	39.5786095	10	0.0299
-107.4989929	40.3424721	94	0.0299
-108.3097229	36.8022232	66	0.0299
-109.4688873	42.6630554	5	0.0299
-108.1287003	36.6036377	5	0.0299
-111.066391	35.1450005	19	0.0299
-109.6002808	42.6652794	13	0.0299
-110.1627808	39.0183334	90.5	0.0299
-110.1411111	38.4669444	1.5	0.0299
-110.0288925	34.2247238	30.5	0.0299
-115.2033386	36.0347176	100	0.0298
-107.9453964	40.5199661	20.5	0.0298
-108.9850006	37.4644432	160.5	0.0298
-109.913887	37.5999985	77	0.0298
-108.2555542	38.3683319	3	0.0298
-109.1988907	33.9716682	2.5	0.0298
-112.2597198	35.8561096	2.5	0.0298
-108.3933334	37.2383347	12	0.0298
-106.5580521	38.8325005	28	0.0298
-114.9655838	39.149662	16.5	0.0298
-108.7047195	34.4633331	18	0.0298
-109.875	38.3366661	3	0.0298
-115.1322403	37.3155251	139.5	0.0298
-108.0551834	38.5688515	41.5	0.0298
-111.5341667	38.3258333	151.5	0.0298
-108.3378983	39.8980255	151.5	0.0298
-109.9460144	41.0546684	2.5	0.0298
-114.5838852	37.3375015	4	0.0298
-110.0818863	43.369751	3.5	0.0297
-115.1930542	36.2405548	160.5	0.0297
-109.9944458	40.8583336	73.5	0.0297
-106.5313873	38.8208351	6.5	0.0297
-113.3111115	36.9944458	142	0.0297
-109.9700012	35.5574989	76.5	0.0297
-108.2555542	38.3683319	13	0.0297
-105.8499985	39.5675011	110.5	0.0297
-110.5504684	41.1436653	20.5	0.0297
-108.0758362	36.6866684	48	0.0297
-114.4833298	36.6077766	20	0.0297
-112.9411087	37.2205544	27	0.0297
-109.913887	37.5999985	11	0.0297
-108.9963913	37.4630547	22	0.0297
-115.2141111	36.5902778	5.5	0.0297
-110.1888885	37.4850006	2	0.0297
-108.9688339	37.1469154	158.5	0.0297
-107.8028613	37.657514	24	0.0297
-108.9749985	37.2050896	143.5	0.0297
-107.335556	41.518055	111.5	0.0297
-111.5953064	36.6988907	12.5	0.0297
-111.2127762	39.6802788	10	0.0297
-108.9466629	37.2636108	14	0.0297
-109.9361115	34.9883347	5.5	0.0297
-107.8330383	38.4001808	85	0.0297
-110.4875031	39.1844444	38	0.0297
-108.7319412	36.6100006	6.5	0.0297
-110.0416641	40.8441658	20	0.0297
-109.9649963	40.9061127	68.5	0.0297
-110.4091644	41.2825012	17.5	0.0297
-107.4008331	36.2861099	55	0.0296
-113.4569473	37.0552788	43	0.0296
-111.980278	36.2461128	30.5	0.0296
-108.7047195	34.4633331	34.5	0.0296
-113.2444458	37.1049995	7.5	0.0296
-114.2661133	36.7763901	40	0.0296
-105.8802795	39.8972206	7.5	0.0296
-110.3727798	34.9688873	98	0.0296
-107.6351089	40.4358025	168.5	0.0296
-110.1069412	40.5583344	37	0.0296
-108.2555542	38.3683319	3	0.0296
-115.6321111	36.2949167	23.5	0.0296
-111.2655563	38.8588905	86.5	0.0296
-114.2674942	37.7916336	4	0.0296
-109.8198776	38.5160217	21	0.0296
-108.7880554	36.7361107	54.5	0.0296
-114.3083267	37.1513672	1.5	0.0296
-109.4733353	42.4663887	2	0.0296
-111.2495278	39.4156583	27	0.0296
-109.6679153	37.283062	37	0.0296
-110.7866669	39.4511108	16.5	0.0296
-111.2783356	34.4941673	146	0.0296
-109.4109167	42.71225	140	0.0296
-108.8183333	39.3927778	1.5	0.0296
-109.6679153	37.283062	137.5	0.0296
-110.0066681	34.7233315	31.5	0.0296
-112.0205536	36.2597237	56	0.0296
-109.3327789	38.321167	16.5	0.0296
-113.9280548	37.044445	2.5	0.0296
-114.2674942	37.7916336	16.5	0.0296
-106.7480545	40.8197212	16	0.0296
-110.4916611	40.0911674	60	0.0295
-107.2880554	39.1199989	141.5	0.0295
-109.4688873	42.6630554	146.5	0.0295
-109.0220566	38.925972	17.5	0.0295
-110.3440323	35.789753	30.5	0.0295
-115.6269167	36.2962222	17.5	0.0295
-113.2444458	37.1049995	30.5	0.0295
-110.3790945	39.6579559	65.5	0.0295
-108.9466629	37.2636108	38	0.0295
-109.1374969	40.0024986	105.5	0.0295
-110.3583298	40.9291649	2.5	0.0295
-109.913887	37.5999985	20.5	0.0295
-110.4333344	42.6749992	2.5	0.0295
-110.0383301	40.1011124	151	0.0295
-110.0311127	37.6027794	6	0.0295
-111.6223984	35.5958595	44.5	0.0295
-108.7983322	39.5111122	10	0.0295
-112.9410629	37.2263756	14	0.0295
-113.1263885	37.1394463	2.5	0.0295
-108.5736694	35.9339447	21.5	0.0295
-109.5247192	40.398613	14	0.0295
-106.776947	38.8855553	50.5	0.0295
-109.9063873	42.605835	149	0.0294
-106.0819931	39.3713799	118	0.0294
-113.1038895	37.0677795	28	0.0294
-114.6769409	36.7125015	123	0.0294
-105.9649963	39.6772232	115.5	0.0294
-107.5244446	40.1172218	9	0.0294
-114.2285995	37.2496986	35	0.0294
-109.741806	37.3552818	3	0.0294
-110.4916611	40.0911674	117	0.0294
-108.9022217	41.7972221	2.5	0.0294
-110.177002	37.7299995	1	0.0294
-111.0612946	37.8574867	14	0.0294
-109.4688873	42.6630554	18.5	0.0294
-113.0149994	36.8958321	78.5	0.0294
-110.177002	37.7299995	16.5	0.0294
-108.7983322	39.5111122	25	0.0294
-110.8366699	34.666111	2.5	0.0294
